"Year","Variable","Grado urbanización","Municipio","GeoCode","Value"
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Lora de Estepa","41054",10.83
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Lora del Río","41055",6.15
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Luisiana, La","41056",10.62
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Madroño, El","41057",4.56
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Mairena del Alcor","41058",15.07
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Mairena del Aljarafe","41059",13.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Marchena","41060",10.74
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Marinaleda","41061",8.19
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Martín de la Jara","41062",5.24
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Molares, Los","41063",19.35
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Montellano","41064",13.04
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Morón de la Frontera","41065",6.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Navas de la Concepción, Las","41066",5.09
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Olivares","41067",11.1
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Osuna","41068",10.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Palacios y Villafranca, Los","41069",13.97
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Palomares del Río","41070",17.44
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Paradas","41071",10.51
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pedrera","41072",10.02
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pedroso, El","41073",9.68
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Peñaflor","41074",10.91
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Pilas","41075",13.34
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Pruna","41076",6.7
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Puebla de Cazalla, La","41077",5.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Puebla de los Infantes, La","41078",6.84
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Puebla del Río, La","41079",4.5
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Real de la Jara, El","41080",11.76
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Rinconada, La","41081",8.41
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Roda de Andalucía, La","41082",8.98
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Ronquillo, El","41083",20
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Rubio, El","41084",7.03
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Salteras","41085",8.03
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","San Juan de Aznalfarache","41086",4.92
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Sanlúcar la Mayor","41087",14.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","San Nicolás del Puerto","41088",17.21
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Santiponce","41089",5.25
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Saucejo, El","41090",4.96
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Sevilla","41091",5.01
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Tocina","41092",9.21
2019,"Porcentaje de viviendas construidas después de 2008","Ciudades","Tomares","41093",10.22
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Umbrete","41094",11.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Utrera","41095",11.01
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Valencina de la Concepción","41096",4.57
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villamanrique de la Condesa","41097",20.28
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villanueva del Ariscal","41098",13.45
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva del Río y Minas","41099",4.8
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Villanueva de San Juan","41100",2.52
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Villaverde del Río","41101",12.05
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Viso del Alcor, El","41102",12.18
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Cañada Rosal","41901",15.58
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Isla Mayor","41902",8.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona de densidad intermedia","Cuervo de Sevilla, El","41903",12.99
2019,"Porcentaje de viviendas construidas después de 2008","Zona rural","Palmar de Troya, El","41904",12.93
